INCOME.GEO.id,INCOME.GEO.id2,INCOME.GEO.display-label,INCOME.HC01_EST_VC01,INCOME.HC01_MOE_VC01,INCOME.HC02_EST_VC01,INCOME.HC02_MOE_VC01,INCOME.HC03_EST_VC01,INCOME.HC03_MOE_VC01,INCOME.HC04_EST_VC01,INCOME.HC04_MOE_VC01,INCOME.HC01_EST_VC02,INCOME.HC01_MOE_VC02,INCOME.HC02_EST_VC02,INCOME.HC02_MOE_VC02,INCOME.HC03_EST_VC02,INCOME.HC03_MOE_VC02,INCOME.HC04_EST_VC02,INCOME.HC04_MOE_VC02,INCOME.HC01_EST_VC03,INCOME.HC01_MOE_VC03,INCOME.HC02_EST_VC03,INCOME.HC02_MOE_VC03,INCOME.HC03_EST_VC03,INCOME.HC03_MOE_VC03,INCOME.HC04_EST_VC03,INCOME.HC04_MOE_VC03,INCOME.HC01_EST_VC04,INCOME.HC01_MOE_VC04,INCOME.HC02_EST_VC04,INCOME.HC02_MOE_VC04,INCOME.HC03_EST_VC04,INCOME.HC03_MOE_VC04,INCOME.HC04_EST_VC04,INCOME.HC04_MOE_VC04,INCOME.HC01_EST_VC05,INCOME.HC01_MOE_VC05,INCOME.HC02_EST_VC05,INCOME.HC02_MOE_VC05,INCOME.HC03_EST_VC05,INCOME.HC03_MOE_VC05,INCOME.HC04_EST_VC05,INCOME.HC04_MOE_VC05,INCOME.HC01_EST_VC06,INCOME.HC01_MOE_VC06,INCOME.HC02_EST_VC06,INCOME.HC02_MOE_VC06,INCOME.HC03_EST_VC06,INCOME.HC03_MOE_VC06,INCOME.HC04_EST_VC06,INCOME.HC04_MOE_VC06,INCOME.HC01_EST_VC07,INCOME.HC01_MOE_VC07,INCOME.HC02_EST_VC07,INCOME.HC02_MOE_VC07,INCOME.HC03_EST_VC07,INCOME.HC03_MOE_VC07,INCOME.HC04_EST_VC07,INCOME.HC04_MOE_VC07,INCOME.HC01_EST_VC08,INCOME.HC01_MOE_VC08,INCOME.HC02_EST_VC08,INCOME.HC02_MOE_VC08,INCOME.HC03_EST_VC08,INCOME.HC03_MOE_VC08,INCOME.HC04_EST_VC08,INCOME.HC04_MOE_VC08,INCOME.HC01_EST_VC09,INCOME.HC01_MOE_VC09,INCOME.HC02_EST_VC09,INCOME.HC02_MOE_VC09,INCOME.HC03_EST_VC09,INCOME.HC03_MOE_VC09,INCOME.HC04_EST_VC09,INCOME.HC04_MOE_VC09,INCOME.HC01_EST_VC10,INCOME.HC01_MOE_VC10,INCOME.HC02_EST_VC10,INCOME.HC02_MOE_VC10,INCOME.HC03_EST_VC10,INCOME.HC03_MOE_VC10,INCOME.HC04_EST_VC10,INCOME.HC04_MOE_VC10,INCOME.HC01_EST_VC11,INCOME.HC01_MOE_VC11,INCOME.HC02_EST_VC11,INCOME.HC02_MOE_VC11,INCOME.HC03_EST_VC11,INCOME.HC03_MOE_VC11,INCOME.HC04_EST_VC11,INCOME.HC04_MOE_VC11,INCOME.HC01_EST_VC13,INCOME.HC01_MOE_VC13,INCOME.HC02_EST_VC13,INCOME.HC02_MOE_VC13,INCOME.HC03_EST_VC13,INCOME.HC03_MOE_VC13,INCOME.HC04_EST_VC13,INCOME.HC04_MOE_VC13,INCOME.HC01_EST_VC15,INCOME.HC01_MOE_VC15,INCOME.HC02_EST_VC15,INCOME.HC02_MOE_VC15,INCOME.HC03_EST_VC15,INCOME.HC03_MOE_VC15,INCOME.HC04_EST_VC15,INCOME.HC04_MOE_VC15,INCOME.HC01_EST_VC18,INCOME.HC01_MOE_VC18,INCOME.HC02_EST_VC18,INCOME.HC02_MOE_VC18,INCOME.HC03_EST_VC18,INCOME.HC03_MOE_VC18,INCOME.HC04_EST_VC18,INCOME.HC04_MOE_VC18,INCOME.HC01_EST_VC19,INCOME.HC01_MOE_VC19,INCOME.HC02_EST_VC19,INCOME.HC02_MOE_VC19,INCOME.HC03_EST_VC19,INCOME.HC03_MOE_VC19,INCOME.HC04_EST_VC19,INCOME.HC04_MOE_VC19,INCOME.HC01_EST_VC20,INCOME.HC01_MOE_VC20,INCOME.HC02_EST_VC20,INCOME.HC02_MOE_VC20,INCOME.HC03_EST_VC20,INCOME.HC03_MOE_VC20,INCOME.HC04_EST_VC20,INCOME.HC04_MOE_VC20,CTYNAME,YEAR
0500000US27133,27133,"Rock County, Minnesota",3885,129,2603,129,2230,132,1282,115,6.9,1.8,3.7,1.9,0.7,0.5,14.3,4.3,6.4,1.7,1.6,1.0,1.4,1.1,15.3,4.3,11.7,2.6,8.1,3.2,8.1,3.8,20.1,5.0,13.2,2.5,10.3,2.5,8.7,2.5,19.1,5.6,17.6,2.6,19.0,3.8,17.6,3.7,18.6,5.0,21.7,3.0,26.4,4.0,28.2,4.2,8.3,3.7,12.1,2.2,16.3,3.3,18.2,3.7,2.6,1.8,6.4,1.5,9.0,2.3,10.5,2.6,0.9,1.0,2.7,1.1,3.5,1.7,4.1,1.9,0.7,1.0,1.4,0.6,2.1,0.9,2.5,1.0,0.1,0.2,45411,2289,58147,4990,63632,3321,25143,2673,55386,2463,66808,3371,N,N,30182,2773,21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15.8,(X),rock,2010
0500000US27135,27135,"Roseau County, Minnesota",6331,177,4482,167,3585,183,1849,148,4.8,1.4,2.8,1.3,0.8,0.6,11.3,3.3,5.6,1.2,3.2,1.1,1.4,0.7,12.3,3.5,8.8,1.6,5.8,1.5,3.6,1.1,17.9,4.0,11.6,1.6,10.8,1.9,7.1,1.6,18.4,4.3,19.8,1.8,19.1,1.9,18.5,2.1,19.0,3.7,25.8,2.2,28.9,2.6,33.2,3.1,13.5,2.9,13.2,1.5,16.1,2.1,19.4,2.5,4.6,2.0,7.3,1.2,9.4,1.7,11.4,2.1,1.6,1.3,1.7,0.6,1.9,0.7,2.1,0.8,1.5,1.2,1.5,0.5,2.0,0.8,2.4,0.9,0.0,1.1,49400,1991,55962,2874,63240,2184,28690,2683,57537,2278,65187,3066,N,N,34917,2811,31.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X),roseau,2010
0500000US27137,27137,"St. Louis County, Minnesota",86561,676,51606,787,40285,681,34955,794,8.3,0.6,4.1,0.6,1.0,0.3,15.3,1.1,7.0,0.5,3.3,0.5,1.3,0.3,13.1,1.1,13.4,0.7,8.2,0.8,5.2,0.6,21.6,1.4,11.5,0.7,10.0,0.8,7.8,0.7,14.6,1.1,14.8,0.7,14.9,0.9,15.0,0.9,14.2,1.2,19.9,0.7,23.4,1.0,25.8,1.1,13.6,1.0,11.7,0.5,16.0,0.8,19.2,1.1,4.5,0.7,9.5,0.5,14.0,0.8,17.2,0.9,2.1,0.4,2.3,0.2,3.4,0.3,4.2,0.4,0.7,0.2,1.8,0.2,2.7,0.3,3.2,0.4,0.3,0.2,44941,700,60136,1049,68638,1301,24995,870,57322,922,71827,1301,81333,1501,33926,1109,23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X),st. louis,2010
0500000US27139,27139,"Scott County, Minnesota",43814,432,33402,498,28340,479,10412,494,2.1,0.4,1.1,0.3,0.6,0.2,6.1,1.4,2.2,0.4,1.2,0.3,0.6,0.2,6.0,1.3,4.2,0.5,2.8,0.6,1.5,0.4,10.3,1.7,6.2,0.7,4.6,0.7,2.9,0.5,11.8,2.0,10.1,0.8,7.4,0.8,5.7,0.7,19.7,2.5,19.7,1.1,18.9,1.2,16.7,1.1,22.7,2.3,18.2,1.1,19.8,1.3,21.6,1.4,11.3,1.9,22.0,1.2,25.6,1.6,28.9,1.7,8.5,1.5,9.3,0.7,11.3,1.0,13.1,1.1,2.3,0.8,5.9,0.8,7.3,1.0,8.5,1.1,1.3,0.6,82190,1724,92408,2169,100484,1817,46353,1922,95963,1861,106671,2373,115685,2403,57391,2873,18.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.2,(X),scott,2010
0500000US27141,27141,"Sherburne County, Minnesota",29224,409,22085,492,18907,513,7139,512,3.2,0.7,2.2,0.6,0.8,0.4,8.4,2.1,2.8,0.7,1.3,0.6,0.3,0.2,7.4,1.9,6.6,0.9,3.6,0.7,2.6,0.7,16.4,2.9,6.3,0.8,5.0,0.8,3.7,0.7,11.6,2.5,11.2,1.1,10.8,1.2,9.4,1.2,16.2,2.5,23.2,1.7,22.7,2.0,22.2,2.0,23.2,3.5,20.0,1.5,23.3,2.0,25.7,2.3,7.7,1.8,19.1,1.3,22.2,1.6,25.6,1.8,6.3,2.0,5.0,0.8,6.0,1.0,6.6,1.0,1.8,1.1,2.5,0.5,3.0,0.6,3.1,0.6,1.0,0.7,71704,1941,79789,2410,85396,2138,41062,3020,79241,1772,87383,2122,N,N,49027,3302,19.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),17.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.3,(X),sherburne,2010
0500000US27143,27143,"Sibley County, Minnesota",6117,116,4194,117,3533,138,1923,109,5.1,0.9,1.8,0.9,0.9,0.5,13.7,2.9,4.2,0.9,1.3,0.5,0.8,0.4,11.2,2.5,11.5,1.7,7.7,1.7,6.0,1.4,20.3,3.6,10.8,1.6,9.5,1.8,8.4,1.7,14.5,3.1,16.1,1.6,16.0,2.0,15.4,1.9,17.0,3.1,24.6,1.9,28.7,2.4,28.4,2.5,13.7,3.4,15.3,1.7,18.7,2.0,21.2,2.2,6.6,2.4,8.7,1.0,11.9,1.4,13.7,1.7,1.5,0.7,1.9,0.5,2.3,0.6,2.7,0.7,0.8,0.6,1.7,0.5,2.1,0.6,2.4,0.7,0.9,0.9,51449,1342,60948,2322,66181,2854,29720,2269,60113,1877,69598,2409,N,N,36771,3071,26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.5,(X),sibley,2010
0500000US27145,27145,"Stearns County, Minnesota",56365,672,36970,623,30457,636,19395,560,6.3,0.6,3.3,0.6,1.5,0.4,13.0,1.5,5.5,0.5,2.9,0.5,1.9,0.5,11.1,1.2,10.2,0.8,6.2,0.5,4.2,0.5,19.3,1.9,10.9,0.8,8.8,1.0,6.2,0.8,15.0,1.4,15.3,1.0,12.6,0.8,12.1,0.9,20.0,2.0,21.4,0.9,25.4,1.2,27.1,1.4,12.6,1.3,14.8,0.9,19.2,1.2,21.9,1.4,5.1,1.0,10.4,0.7,14.5,1.0,17.0,1.2,2.3,0.7,2.6,0.3,3.6,0.5,4.2,0.5,0.7,0.4,2.6,0.3,3.5,0.5,4.0,0.6,0.9,0.4,51779,921,65475,1268,72116,1453,29900,1743,64330,1322,77311,1753,85103,2148,37494,1972,26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X),stearns,2010
0500000US27147,27147,"Steele County, Minnesota",14138,256,9960,324,8067,284,4178,317,5.2,1.3,2.3,1.0,1.3,0.7,12.9,3.4,5.3,1.1,1.7,0.9,0.7,0.4,14.8,3.1,8.7,1.4,6.8,1.5,4.0,1.1,13.9,2.8,11.2,1.6,9.1,1.5,7.6,1.6,16.4,3.2,15.0,1.9,12.1,2.1,9.5,1.8,23.0,4.3,22.7,1.7,26.8,2.3,28.3,2.6,12.0,2.9,16.3,1.9,19.7,2.6,22.7,2.8,5.6,1.6,11.3,1.3,15.6,1.8,18.8,2.2,0.6,0.5,2.4,0.7,3.1,0.9,3.9,1.1,0.6,0.8,1.9,0.6,2.7,0.8,3.3,1.0,0.0,0.1,55321,1930,67105,2158,73351,3345,30511,2192,64149,2093,75813,2995,N,N,33869,2220,20.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X),steele,2010
0500000US27149,27149,"Stevens County, Minnesota",3725,318,2196,196,1928,183,1529,188,9.7,2.8,2.2,1.4,0.5,0.4,20.5,6.5,5.1,1.6,2.3,1.7,1.3,1.5,9.1,3.3,12.3,3.3,5.1,2.2,4.5,2.3,23.1,7.6,10.5,2.4,9.1,2.6,7.5,2.3,13.7,4.3,14.2,3.2,14.2,3.9,13.8,4.3,15.3,5.5,19.7,3.0,24.4,3.9,24.9,4.1,12.8,5.3,14.5,1.8,20.7,3.0,23.1,3.3,3.1,1.5,10.1,2.1,15.8,3.4,17.3,3.6,1.8,1.4,2.0,0.9,3.3,1.5,3.8,1.7,0.1,0.2,1.9,0.9,2.8,1.4,3.2,1.6,0.7,0.8,47055,5428,65283,3804,71161,5941,22360,5045,62124,6552,82610,10914,N,N,31154,4094,19.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),15.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X),stevens,2010
0500000US27151,27151,"Swift County, Minnesota",4190,463,2588,250,2204,186,1602,249,7.6,1.9,2.2,1.2,1.0,0.4,16.4,4.2,6.8,1.6,3.1,1.4,2.3,1.1,13.4,4.1,16.6,2.2,9.2,2.1,8.0,2.0,29.4,4.5,12.2,2.1,11.8,2.6,9.2,2.5,14.2,3.5,15.5,2.1,18.5,2.8,18.1,3.3,9.9,2.7,19.7,2.2,24.9,2.9,26.5,3.2,10.7,3.0,11.7,1.5,16.1,2.1,18.3,2.4,4.6,2.2,7.1,1.4,10.1,2.1,11.7,2.5,1.3,0.9,1.7,0.8,2.7,1.2,3.2,1.4,0.1,1.3,1.1,0.4,1.5,0.5,1.8,0.6,0.2,0.2,41486,3343,55278,2594,60045,3337,20625,2794,52742,2430,66061,3943,N,N,29510,3442,22.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.7,(X),swift,2010
0500000US27153,27153,"Todd County, Minnesota",10065,217,7148,228,6083,205,2917,214,8.6,1.4,4.1,1.3,2.8,1.2,20.0,3.4,6.4,1.0,3.5,0.9,2.4,0.7,16.0,3.1,12.9,1.3,10.9,1.4,9.4,1.3,17.8,2.7,11.8,1.3,10.6,1.3,9.2,1.4,14.4,2.6,18.7,1.5,20.1,1.9,19.9,2.1,14.9,2.7,21.7,1.8,24.7,2.0,27.1,2.2,12.9,3.1,10.8,1.1,14.2,1.5,15.8,1.7,2.4,1.0,6.4,0.8,8.3,1.1,9.5,1.2,0.9,0.4,1.1,0.3,1.5,0.5,1.6,0.5,0.1,0.2,1.6,0.5,2.0,0.7,2.4,0.8,0.6,0.6,42927,1431,50755,2333,56393,2981,22359,2323,52519,1808,60785,2401,65195,2544,30086,2067,25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X),todd,2010
0500000US27155,27155,"Traverse County, Minnesota",1636,103,1000,72,878,70,636,65,6.2,1.9,1.4,1.3,0.0,2.2,15.1,4.8,7.9,1.8,4.2,1.7,2.7,1.4,14.5,3.8,15.8,2.7,10.0,2.9,8.7,2.3,25.8,5.7,11.2,2.2,11.5,2.7,11.0,2.9,14.0,3.8,19.6,3.5,18.0,4.0,16.6,3.9,18.2,4.7,17.0,2.3,23.3,3.7,25.5,4.1,6.0,2.7,9.8,2.0,14.7,3.3,16.2,3.6,0.9,1.1,6.9,1.7,10.9,2.8,12.4,3.1,0.6,0.9,3.8,1.8,3.4,1.6,3.9,1.8,4.4,3.8,1.8,0.8,2.6,1.4,3.0,1.6,0.5,0.7,41287,1934,54485,5051,59464,3680,22571,2159,54912,3602,67666,4965,N,N,33097,5957,28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X),traverse,2010
0500000US27157,27157,"Wabasha County, Minnesota",8799,194,6061,222,5104,206,2738,223,4.8,0.9,2.4,0.8,1.7,0.7,10.0,2.2,5.0,1.0,1.7,0.6,0.9,0.4,13.4,3.0,12.8,1.9,6.4,1.9,4.1,1.2,27.6,4.0,10.3,1.5,9.1,1.7,6.8,1.5,13.9,3.5,15.4,2.0,15.5,1.9,15.1,2.4,14.8,3.5,20.8,1.8,24.4,2.1,24.7,2.5,13.1,2.8,13.8,1.5,17.8,2.1,20.6,2.2,3.3,1.5,12.4,1.4,16.4,2.0,18.8,2.4,3.1,1.5,2.7,0.8,3.7,1.2,4.4,1.4,0.3,0.4,1.9,0.6,2.5,0.8,2.9,0.9,0.6,0.3,51112,1405,62917,2863,72095,2451,24196,3397,63559,2400,75966,3427,N,N,34136,1843,26.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.5,(X),wabasha,2010
0500000US27159,27159,"Wadena County, Minnesota",5959,204,3877,221,3115,176,2082,189,13.8,2.5,7.5,2.3,2.5,1.4,28.4,5.6,6.7,1.5,2.8,1.2,2.6,1.1,14.4,3.4,15.5,2.4,11.2,2.4,8.9,2.0,21.3,5.2,14.4,1.8,15.0,2.4,14.9,2.7,14.9,3.7,15.3,2.1,16.5,2.5,17.5,2.7,12.2,3.6,19.4,2.4,26.1,3.2,28.9,3.5,7.1,2.4,8.0,1.6,11.3,2.2,13.3,2.6,1.1,1.0,4.8,1.1,6.9,1.6,8.3,2.0,0.4,0.4,1.5,1.0,2.2,1.5,2.7,1.9,0.2,0.3,0.4,0.3,0.6,0.4,0.6,0.5,0.0,1.0,34686,2141,47898,3475,53185,2883,17500,3672,43963,2291,53989,3400,N,N,23722,1691,27.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X),wadena,2010
0500000US27161,27161,"Waseca County, Minnesota",7284,183,5008,186,4136,191,2276,215,4.4,1.3,2.8,1.6,1.1,1.0,9.3,3.3,4.4,1.2,2.1,1.0,1.1,0.8,9.4,3.1,12.3,2.6,7.4,2.2,5.2,1.9,24.7,6.5,10.3,1.6,9.3,2.0,7.7,2.1,13.2,4.2,17.9,2.7,17.3,3.1,15.8,3.3,19.2,4.9,23.0,2.5,25.7,3.1,27.9,3.6,16.7,4.4,14.4,1.9,18.1,2.8,21.0,3.2,4.5,2.7,10.7,1.7,14.1,2.5,16.3,2.9,2.3,1.8,1.5,0.5,2.0,0.7,2.4,0.9,0.3,0.3,1.0,0.4,1.3,0.5,1.6,0.6,0.4,0.5,50552,2059,60975,3033,66034,2670,29203,2934,58615,1931,67415,2505,N,N,36525,3236,21.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15.8,(X),waseca,2010
0500000US27163,27163,"Washington County, Minnesota",86315,613,63343,744,52610,766,22972,717,3.2,0.4,1.8,0.3,0.6,0.3,7.6,1.2,2.6,0.3,1.2,0.3,0.6,0.2,6.9,1.0,5.1,0.4,2.8,0.4,1.7,0.3,12.0,1.2,5.9,0.4,4.1,0.5,2.9,0.4,11.3,1.0,10.6,0.6,8.4,0.6,6.4,0.6,17.5,1.7,19.6,0.8,18.6,0.9,17.0,0.9,22.2,1.7,16.8,0.7,18.4,0.9,19.4,1.0,11.3,1.3,21.4,0.7,26.2,1.0,29.9,1.1,6.9,0.9,7.5,0.5,9.4,0.6,11.0,0.7,1.8,0.6,7.4,0.5,9.1,0.6,10.4,0.7,2.4,0.5,79109,1196,92087,1266,101747,1675,44620,1563,97057,1615,110062,2006,119882,2164,57373,2762,19.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.2,(X),washington,2010
0500000US27165,27165,"Watonwan County, Minnesota",4399,160,2837,169,2193,138,1562,156,6.2,1.5,3.4,1.8,1.6,1.6,13.4,3.6,5.9,1.6,1.4,0.8,0.9,0.5,14.5,4.0,13.2,2.9,10.5,3.6,6.5,2.6,19.4,4.9,12.5,2.5,8.7,2.0,7.5,2.0,19.9,5.3,19.3,3.5,18.1,4.3,18.5,4.2,19.7,4.2,21.6,3.5,27.8,4.6,28.9,4.4,8.7,2.8,11.0,2.0,16.3,3.1,19.0,3.7,2.0,1.5,8.0,1.5,10.5,2.3,12.8,2.9,1.9,1.6,1.0,0.5,1.4,0.7,1.8,0.9,0.4,0.5,1.3,0.6,1.9,1.0,2.5,1.2,0.1,0.2,44228,2554,55104,3245,60268,4365,26329,3031,53741,2669,65052,4229,N,N,30731,2672,23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.6,(X),watonwan,2010
0500000US27167,27167,"Wilkin County, Minnesota",2779,121,1973,114,1600,116,806,140,4.6,1.9,1.9,1.8,0.6,0.5,14.1,6.0,3.1,1.2,2.4,1.5,0.9,0.6,6.0,2.8,10.6,3.2,6.8,3.3,5.1,3.1,16.7,5.3,14.5,3.4,13.1,3.7,9.1,2.8,23.2,6.5,18.0,2.9,16.0,3.1,15.6,3.4,20.7,6.9,23.8,3.4,26.9,4.3,30.4,4.5,13.9,6.2,13.1,2.3,16.7,3.1,18.5,3.7,3.0,1.9,9.3,2.1,12.1,3.0,14.9,3.6,1.9,2.2,2.2,1.0,2.8,1.4,3.3,1.7,0.5,0.5,0.9,0.5,1.2,0.7,1.5,0.8,0.0,2.4,48692,4628,57973,4046,64947,4710,31903,2441,58525,3493,67603,4364,N,N,33606,3454,19.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.5,(X),wilkin,2010
0500000US27169,27169,"Winona County, Minnesota",19414,447,11815,364,9878,336,7599,414,9.7,1.5,4.2,1.3,1.6,0.8,19.0,3.2,6.2,0.9,2.2,0.7,1.4,0.6,12.5,2.2,13.4,1.3,6.7,1.2,4.4,0.9,24.5,2.8,10.8,1.1,9.6,1.5,7.7,1.4,13.5,1.9,14.9,1.3,14.5,1.4,14.1,1.5,15.6,2.4,19.3,1.3,24.4,1.8,26.0,1.9,9.9,2.1,12.7,1.2,18.4,1.7,20.9,1.9,3.2,1.1,9.4,0.9,14.4,1.4,17.1,1.7,1.4,0.6,2.2,0.5,3.4,0.8,4.1,0.9,0.2,0.2,1.4,0.4,2.3,0.7,2.7,0.8,0.1,0.1,44217,1944,62679,2112,69077,1868,21746,1969,56331,2135,72990,2887,N,N,29111,1678,23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X),winona,2010
0500000US27171,27171,"Wright County, Minnesota",44413,405,33143,619,27565,591,11270,621,3.5,0.6,1.9,0.5,0.6,0.2,8.9,1.7,3.0,0.4,1.3,0.4,0.5,0.2,9.1,1.5,6.6,0.7,4.3,0.6,3.0,0.5,15.5,2.7,7.9,0.8,6.4,0.9,4.2,0.7,13.2,1.8,12.8,0.9,11.0,1.1,9.1,1.0,18.3,2.3,22.4,1.2,23.6,1.3,23.9,1.3,18.1,2.3,18.9,1.0,22.1,1.3,24.5,1.3,8.1,1.5,17.7,0.9,20.9,1.1,24.1,1.2,6.1,1.3,4.3,0.5,5.1,0.6,6.1,0.7,1.7,0.8,2.9,0.4,3.6,0.5,4.0,0.6,0.9,0.6,67963,1628,76641,1499,83471,1561,37202,1976,77518,1650,86463,2055,93910,2324,46889,2292,19.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.9,(X),wright,2010
0500000US27173,27173,"Yellow Medicine County, Minnesota",4213,129,2983,136,2525,111,1230,110,5.6,1.4,4.4,1.8,1.0,0.6,9.7,2.7,6.2,1.6,3.1,1.7,1.7,0.9,13.9,3.3,13.1,1.6,8.6,1.7,7.4,1.6,26.0,4.6,11.1,1.6,7.3,1.6,7.2,1.7,17.6,3.7,13.7,1.7,14.1,2.3,13.0,2.1,13.4,3.1,24.7,2.4,30.3,2.9,32.9,3.3,11.8,3.1,14.1,1.7,17.5,2.2,19.7,2.7,5.0,2.1,8.7,1.4,11.2,1.8,13.2,2.1,1.6,1.3,1.5,0.5,1.8,0.7,2.1,0.8,0.3,0.4,1.4,0.7,1.6,1.0,1.9,1.1,0.6,0.7,50288,2724,58491,2817,62873,2918,25162,1751,56393,2187,64694,3148,N,N,33990,3135,25.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.7,(X),yellow medicine,2010
0500000US27003,27003,"Anoka County, Minnesota",119025,901,86070,1068,69171,1233,32955,1184,2.9,0.4,1.6,0.4,0.6,0.3,7.2,1.2,2.9,0.4,1.5,0.4,0.6,0.3,7.6,1.0,5.5,0.5,3.6,0.5,2.3,0.4,11.8,1.4,7.7,0.6,5.6,0.6,3.2,0.4,13.6,1.4,13.0,0.8,10.8,0.9,8.8,0.8,19.5,1.5,22.3,0.9,22.0,1.2,21.1,1.3,23.3,1.9,19.3,0.8,22.2,1.0,24.6,1.1,10.0,1.3,18.7,0.8,22.7,0.9,26.9,1.1,5.8,1.0,5.0,0.4,6.5,0.6,7.9,0.7,0.7,0.4,2.7,0.4,3.4,0.5,4.1,0.6,0.3,0.2,70391,1235,80168,1488,88413,1367,42261,1485,78972,1257,88729,1672,97950,1858,48102,1646,21.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X),anoka,2008
0500000US27005,27005,"Becker County, Minnesota",13344,391,8938,340,7288,365,4406,341,6.5,1.6,3.0,1.1,1.2,0.6,14.5,4.1,6.4,1.4,3.2,1.7,1.4,0.8,13.5,3.1,13.1,1.6,8.3,1.4,5.5,1.3,22.9,3.9,12.5,1.5,10.9,1.6,8.9,1.4,17.4,4.0,16.6,2.4,15.9,2.6,16.6,2.8,16.1,3.8,21.4,1.9,26.7,2.3,29.5,2.6,10.7,3.9,11.1,1.3,15.0,1.7,16.8,1.9,2.3,1.1,8.2,1.2,11.6,1.7,13.8,2.0,1.0,0.8,1.7,0.5,2.4,0.8,2.7,0.9,0.3,0.3,2.5,0.7,3.1,0.9,3.5,1.0,1.2,1.0,44410,1439,55944,1113,59851,2889,24512,2671,58149,2338,69974,3190,76593,3157,32124,2821,23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X),becker,2008
0500000US27007,27007,"Beltrami County, Minnesota",15387,539,10263,459,7865,437,5124,478,8.0,1.4,4.5,1.5,2.2,1.0,16.1,3.7,7.4,1.7,2.8,1.3,1.6,0.9,18.3,4.4,14.0,2.4,12.4,2.5,8.9,2.7,17.6,5.6,8.9,1.5,8.5,1.8,6.6,1.7,10.1,2.8,16.3,2.2,16.6,2.9,15.9,3.0,16.0,3.7,19.7,2.3,21.0,3.1,23.9,3.8,14.2,4.0,12.1,1.5,16.1,2.2,20.0,2.8,3.9,2.0,10.2,1.9,13.6,2.5,15.3,2.7,2.9,2.0,1.5,0.6,2.1,0.8,2.6,1.1,0.4,0.5,1.8,0.6,2.5,0.8,3.0,0.9,0.5,0.9,45597,2208,56291,3952,66308,4164,23646,3899,57004,3372,67580,4399,73201,3018,33722,3679,30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X),beltrami,2008
